orig_index,Comment,clean_text,anomaly_score,cluster
7897,good thing about chernobog is that you dont need to worry about running out of missiles coz it blows up before that,good thing about chernobog is that you dont need to worry about running out of missiles coz it blows up before that,0.4565488526640909,20
569,so people who paid their debt off just as people who immigrated to usa legally are slapped in the face by people who cannot or will not pay their debt,so people who paid their debt off just as people who immigrated to usa legally are slapped in the face by people who cannot or will not pay their debt,0.45652132947988755,5
6686,as someone with adhd im just happy i wasnt alive in those times i have a feeling that i might have ended up in one just because i was hard to handle at school seeing how i had a teacher throw an eraser at me in kindergarten while i still think we have a long way to go to be able to not make mental illness so taboo we have also come a long way but im worried well step backward if were not careful,as someone with adhd im just happy i wasnt alive in those times i have a feeling that i might have ended up in one just because i was hard to handle at school seeing how i had a teacher throw an eraser at me in kindergarten while i still think we have a long way to go to be able to not make mental illness so taboo we have also come a long way but im worried well step backward if were not careful,0.4564996066073163,5
11956,i feel a bit ripped off by the cape i bought both versions of the game but bedrock edition on the xbox and java well on a pc i still bought both versions since windows 10 and xbox are the exact same but i will not be getting the cape since you had to buy windows 10 and xbox separately meaning they see them as two different items though it’s the exact same version of the game just different platforms edit they are indeed the same email of course though they might hopefully surprise me and this is just a worry about nothing,i feel a bit ripped off by the cape i bought both versions of the game but bedrock edition on the xbox and java well on a pc i still bought both versions since windows 10 and xbox are the exact same but i will not be getting the cape since you had to buy windows 10 and xbox separately meaning they see them as two different items though it’s the exact same version of the game just different platforms edit they are indeed the same email of course though they might hopefully surprise me and this is just a worry about nothing,0.4564833306498124,18
6660,download rise of kingdoms and enjoy the great egypt civilization  mobile  pc use bonus code 22rokegypt to get incredible gifts,download rise of kingdoms and enjoy the great egypt civilization mobile pc use bonus code 22rokegypt to get incredible gifts,0.45648286776935404,20
11280,so we found that the problem wasn’t the education system per se but the circumstances that children grew up in and rather than even entertain the possibility that an inequitable socioeconomic foundation was to blame it was easier to say “kids aren’t learning because there’s something wrong with the books teachers and schools” i love how simple it is to explain so many crappy circumstances through the lens of cognitive dissonance now we’ve graduated to blaming lack of homeownership on people being too indebted as opposed to a dearth of housing options in the places where people actually want to live or more accurately a dearth of places with housing where people actually want to live,so we found that the problem wasn’t the education system per se but the circumstances that children grew up in and rather than even entertain the possibility that an inequitable socioeconomic foundation was to blame it was easier to say “kids aren’t learning because there’s something wrong with the books teachers and schools” i love how simple it is to explain so many crappy circumstances through the lens of cognitive dissonance now we’ve graduated to blaming lack of homeownership on people being too indebted as opposed to a dearth of housing options in the places where people actually want to live or more accurately a dearth of places with housing where people actually want to live,0.45647710970810135,5
341,some dogs will let you brush their teeth shows jack struggling vehemently against having his teeth brushed,some dogs will let you brush their teeth shows jack struggling vehemently against having his teeth brushed,0.45644845976027076,14
2841,00000 introduction 00109 what you need 00342 languages and tools of web development 00936 how the web works 01427 inspecting http requests and responses 01830 html basics 02541 css basics 03035 formatting code 03251 inspecting pages using devtools 03504 validating web pages 03945 the head section 04333 text 05013 entities 05342 hyperlinks 10312 images,00000 introduction 00109 what you need 00342 languages and tools of web development 00936 how the web works 01427 inspecting http requests and responses 01830 html basics 02541 css basics 03035 formatting code 03251 inspecting pages using devtools 03504 validating web pages 03945 the head section 04333 text 05013 entities 05342 hyperlinks 10312 images,0.4564472491762244,16
17277,25 hours a day are possible on days where you return from daylight saving time to standard time,25 hours a day are possible on days where you return from daylight saving time to standard time,0.45642646907748696,3
4000,its super interesting how parts of the image look gray from a distance despite there being no actual gray on the cubes,its super interesting how parts of the image look gray from a distance despite there being no actual gray on the cubes,0.4563975379460664,3
2603,i have yet to make a return to amazon that wasn’t damaged double shipped or not as described they could avoid a lot of returns by better vetting i also often select returned items if the saving are worth it so far no problems,i have yet to make a return to amazon that wasn’t damaged double shipped or not as described they could avoid a lot of returns by better vetting i also often select returned items if the saving are worth it so far no problems,0.456391371895813,8
14651,agreed with patrick cs is more about theoretical knowledge whereas most of the people are going to deal with application level programming which requires more application level knowledge i think software engineering course suits the needs of most of the people in this regard,agreed with patrick cs is more about theoretical knowledge whereas most of the people are going to deal with application level programming which requires more application level knowledge i think software engineering course suits the needs of most of the people in this regard,0.45638970357704045,13
5466,that’s why they suspended him he doesn’t realize the severity of the outcome of the ai he has leaked about its awareness could be very dangerous,that’s why they suspended him he doesn’t realize the severity of the outcome of the ai he has leaked about its awareness could be very dangerous,0.4563509303531,14
18212,as a comp sci student i find it interesting how you explained this but rather than “teaching” i would more describe it as “evolution” you know like only the strongest or most fit for whatever task survive till the next generation just like in real life birds might not know why they fly south only that they do so every year same with the bots and their tasks i think explaining this way at least for me is easier because bots don’t “learn” they evolve through the generations,as a comp sci student i find it interesting how you explained this but rather than “teaching” i would more describe it as “evolution” you know like only the strongest or most fit for whatever task survive till the next generation just like in real life birds might not know why they fly south only that they do so every year same with the bots and their tasks i think explaining this way at least for me is easier because bots don’t “learn” they evolve through the generations,0.4563324222559512,9
654,क्या rss के पास इतना हथियार है उसको आपलोग छापेमारी क्यों नहीं करते है,क्या rss के पास इतना हथियार है उसको आपलोग छापेमारी क्यों नहीं करते है,0.4563198992221229,2
487,funny how democrats always choose the old white man lol,funny how democrats always choose the old white man lol,0.45628602778280036,5
14935,i have studied computer in school too where i have learnt basic codingalgorithimdatamangementsoftware applicationprogrammingis it ok if i take computrr after ny 12 th,i have studied computer in school too where i have learnt basic codingalgorithimdatamangementsoftware applicationprogrammingis it ok if i take computrr after ny 12 th,0.4562780072311361,13
732,i never thought oklahoma would have more water than most of the us we’ve had rain and we have no ban on watering,i never thought oklahoma would have more water than most of the us we’ve had rain and we have no ban on watering,0.45627683599650026,5
17059,where can i find the companies csv file so i can follow along is it online or local,where can i find the companies csv file so i can follow along is it online or local,0.45626701866620384,16
1656,so many people said edwards didnt even deserve the shot most underrated most disrespected fighter in the sport casuals with opinions baffling look at him now leon edwards is the quintessential gray man dark horse he does not train at altitude and epo dope so the altitude really affected his output throughout the fight the headkick was well read and calculated incredible,so many people said edwards didnt even deserve the shot most underrated most disrespected fighter in the sport casuals with opinions baffling look at him now leon edwards is the quintessential gray man dark horse he does not train at altitude and epo dope so the altitude really affected his output throughout the fight the headkick was well read and calculated incredible,0.4562574373340066,21
11236,i thought there was a type of albatros thats bigger than a condor or did i hear that wrong,i thought there was a type of albatros thats bigger than a condor or did i hear that wrong,0.45625711811964864,17
3213,𝗧𝗿𝗲𝗻𝗱𝗶𝗻𝗴 𝗮𝗱𝘂𝗹𝘁 𝗽𝗼𝗿𝗻 𝘃𝗶𝗱𝗲𝗼𝘀 𝗼𝗻𝗹𝘆 alles sehr schön aber zuerst zusammen die nummern 10 und 1 eine empruonline brünette und eine andere blondine es wäre unfairz wenn ich 4 wählen würde,𝗧𝗿𝗲𝗻𝗱𝗶𝗻𝗴 𝗮𝗱𝘂𝗹𝘁 𝗽𝗼𝗿𝗻 𝘃𝗶𝗱𝗲𝗼𝘀 𝗼𝗻𝗹𝘆 alles sehr schön aber zuerst zusammen die nummern 10 und 1 eine empruonline brünette und eine andere blondine es wäre unfairz wenn ich 4 wählen würde,0.45624788740417044,19
13848,theres a lot more unusual stuff under the hood of these guys and their echidna cousins their skeletons for example have epipubic bones aka pouch bones which are only found in marsupials and monotremes but more unusual still they have 3 bones in their pectoral girdle while all other mammals have only two on a human for example the pectoral girdle aka the bones that link the arms to the rest of the skeleton and make up the shoulder is made of two bones the scapula shoulder blade and clavicle collar bone with one running to the back and the other linking up at a socket in the sternum it means that we like all mammals can pivot our shoulders around not just the arms within the socket compare this to birdsreptiles and older tetrapod groups and youll find that the pectoral girdle is a fused mass just like the pelvic girdle with two bones at the front that firmly anchor the shoulders in place to the sternum this third bone is the coracoid bone and mammals lost it a long time ago except in monotremes on the plus though like the rigid flight frame of a bird it provides a very solid anchor for powerful forelimbs which is why platypus primarily use their forelimbs to swim or echidna to dig splayed legs more ribs than other mammals low body heat eggs venom etc honestly make platypus and echidna more like lizards in a furry costume than just a beaver with a duck bill or a pointynosed hedgehog,theres a lot more unusual stuff under the hood of these guys and their echidna cousins their skeletons for example have epipubic bones aka pouch bones which are only found in marsupials and monotremes but more unusual still they have 3 bones in their pectoral girdle while all other mammals have only two on a human for example the pectoral girdle aka the bones that link the arms to the rest of the skeleton and make up the shoulder is made of two bones the scapula shoulder blade and clavicle collar bone with one running to the back and the other linking up at a socket in the sternum it means that we like all mammals can pivot our shoulders around not just the arms within the socket compare this to birdsreptiles and older tetrapod groups and youll find that the pectoral girdle is a fused mass just like the pelvic girdle with two bones at the front that firmly anchor the shoulders in place to the sternum this third bone is the coracoid bone and mammals lost it a long time ago except in monotremes on the plus though like the rigid flight frame of a bird it provides a very solid anchor for powerful forelimbs which is why platypus primarily use their forelimbs to swim or echidna to dig splayed legs more ribs than other mammals low body heat eggs venom etc honestly make platypus and echidna more like lizards in a furry costume than just a beaver with a duck bill or a pointynosed hedgehog,0.45623096716796646,17
16487,the mask is from the suit ultron was using when he first appears in aou,the mask is from the suit ultron was using when he first appears in aou,0.4562280754986237,14
1131,𝗧𝗿𝗲𝗻𝗱𝗶𝗻𝗴 𝗮𝗱𝘂𝗹𝘁 𝗽𝗼𝗿𝗻 𝘃𝗶𝗱𝗲𝗼𝘀 𝗼𝗻𝗹𝘆 alles sehr schön aber zuerst zusammen die nummern 10 und 1 eine warmthhhonline brünette und eine andere blondine es wäre unfairj wenn ich 4 wählen würde,𝗧𝗿𝗲𝗻𝗱𝗶𝗻𝗴 𝗮𝗱𝘂𝗹𝘁 𝗽𝗼𝗿𝗻 𝘃𝗶𝗱𝗲𝗼𝘀 𝗼𝗻𝗹𝘆 alles sehr schön aber zuerst zusammen die nummern 10 und 1 eine warmthhhonline brünette und eine andere blondine es wäre unfairj wenn ich 4 wählen würde,0.4562280658696408,19
7799,when jj just kept saying “hey jj just kinda throwing himself in here” and “not trying to throw you against a wall” was some of the funniest things ever,when jj just kept saying “hey jj just kinda throwing himself in here” and “not trying to throw you against a wall” was some of the funniest things ever,0.4562191669427008,4
13021,if all documents leaving the oval office were automatically declassified then there should at least be a record of which documents were removed otherwise anyone could take anything out and it would be declassified with no notice but it´s just the same old game first excuse it falls apart so second excuse also falls flat so next excuse something is wrong if you have to change your explanation again and again cause they were proven wrong again and again,if all documents leaving the oval office were automatically declassified then there should at least be a record of which documents were removed otherwise anyone could take anything out and it would be declassified with no notice but it´s just the same old game first excuse it falls apart so second excuse also falls flat so next excuse something is wrong if you have to change your explanation again and again cause they were proven wrong again and again,0.45621669319893227,5
18021,should be 3 sets train test and validation you can’t truly judge accuracy based on testing set alone you need unseen data to prove there wasn’t overfitting there are also techniques like cross validation that you can use when you don’t have enough data to make 3 sets,should be 3 sets train test and validation you can’t truly judge accuracy based on testing set alone you need unseen data to prove there wasn’t overfitting there are also techniques like cross validation that you can use when you don’t have enough data to make 3 sets,0.45620518719135683,3
3825,i think why binance is killing it is that they are currently charging no fees for btc trading,i think why binance is killing it is that they are currently charging no fees for btc trading,0.4562026912085663,8
13357,this made me google judge vs magistrate judge the response most suited to my question read generally both judges and magistrates have the same general authority when it comes to hearing your case ruling on objections and determining the outcome however a judge has more power than a magistrate also appealing the decision of a magistrate and a judge illicit different processes as well further reading of google blurbs revealed that magistrates can only decide civil cases they can handle pretrial issues in criminal cases but they are not the last word the ultimate decision maker in criminal cases any knowledgeable lawyers or judges out there please respond whether this is correct thank you,this made me google judge vs magistrate judge the response most suited to my question read generally both judges and magistrates have the same general authority when it comes to hearing your case ruling on objections and determining the outcome however a judge has more power than a magistrate also appealing the decision of a magistrate and a judge illicit different processes as well further reading of google blurbs revealed that magistrates can only decide civil cases they can handle pretrial issues in criminal cases but they are not the last word the ultimate decision maker in criminal cases any knowledgeable lawyers or judges out there please respond whether this is correct thank you,0.4561827501522965,5
13198,only guilty people take the fifth the mob takes the fifth donald trump agreed donald,only guilty people take the fifth the mob takes the fifth donald trump agreed donald,0.45616184820827305,5
17936,0000 introduction 247 what is machine learning 408 ai vs ml vs deep learning 543 how does machine learning works 618 types of machine learning 643 supervised learning 838 supervised learning examples 1149 unsupervised learning 1354 unsupervised learning examples 1609 reinforcement learning 1839 reinforcement learning examples 1934 ai vs machine learning vs deep learning 2209 examples of ai 2339 examples of machine learning 2504 what is deep learning 2554 example of deep learning 2729 machine learning vs deep learning 3349 jupyter notebook tutorial 3449 installation 5024 machine learning tutorial 5104 classification algorithm 5139 anomaly detection algorithm 5214 clustering algorithm 5334 regression algorithm 5414 demo iris dataset 11211 stats probability for machine learning 11616 categories of data 11636 qualitative data 11751 quantitative data 12055 what is statistics 12325 statistics terminologies 12430 sampling techniques 12715 random sampling 12805 systematic sampling 12835 stratified sampling 12935 types of statistics 13221 descriptive statistics 13736 measures of spread 14401 information gain entropy 15608 confusion matrix 20053 probability 20319 probability terminologies 20455 types of events 20535 probability of distribution 21045 types of probability 21110 marginal probability 21140 joint probability 21235 conditional probability 21330 usecase 21725 bayes theorem 22340 inferential statistics 22400 point estimation 22650 interval estimate 23010 margin of error 23420 hypothesis testing 24125 supervised learning algorithms 24240 regression 24405 linear vs logistic regression 24955 understanding linear regression algorithm 31110 logistic regression curve 31834 titanic data analysis 35839 decision tree 35859 what is classification 40124 types of classification 40835 decision tree 41420 decision tree terminologies 41805 entropy 44405 credit risk detection usecase 45145 random forest 50040 random forest usecases 50429 random forest algorithm 51644 knn algorithm 52009 knn algorithm working 52724 knn demo 53505 naive bayes 54055 naive bayes working 54425industrial use of naive bayes 55025 types of naive bayes 55125 steps involved in naive bayes 55205 pima diabetic test use case 60455 support vector machine 61020 nonlinear svm 61205 svm usecase 61330 k means clustering association rule mining 61633 types of clustering 61734 kmeans clustering 61759 kmeans working 62154 pros cons of kmeans clustering 62344 kmeans demo 62844 hierarchical clustering 63114 association rule mining 63404 apriori algorithm 63919 apriori algorithm demo 64329 reinforcement learning 64639 reinforcement learning counterstrike example 65359 markovs decision process 65804 qlearning 70239 the bellman equation 71214 transitioning to qlearning 71729 implementing qlearning 72333 machine learning projects 73853 who is a ml engineer 73928 ml engineer job trends 74043 ml engineer salary trends 74233 ml engineer skills 74408 ml engineer job description 74553 ml engineer resume 75448 machine learning interview questions,0000 introduction 247 what is machine learning 408 ai vs ml vs deep learning 543 how does machine learning works 618 types of machine learning 643 supervised learning 838 supervised learning examples 1149 unsupervised learning 1354 unsupervised learning examples 1609 reinforcement learning 1839 reinforcement learning examples 1934 ai vs machine learning vs deep learning 2209 examples of ai 2339 examples of machine learning 2504 what is deep learning 2554 example of deep learning 2729 machine learning vs deep learning 3349 jupyter notebook tutorial 3449 installation 5024 machine learning tutorial 5104 classification algorithm 5139 anomaly detection algorithm 5214 clustering algorithm 5334 regression algorithm 5414 demo iris dataset 11211 stats probability for machine learning 11616 categories of data 11636 qualitative data 11751 quantitative data 12055 what is statistics 12325 statistics terminologies 12430 sampling techniques 12715 random sampling 12805 systematic sampling 12835 stratified sampling 12935 types of statistics 13221 descriptive statistics 13736 measures of spread 14401 information gain entropy 15608 confusion matrix 20053 probability 20319 probability terminologies 20455 types of events 20535 probability of distribution 21045 types of probability 21110 marginal probability 21140 joint probability 21235 conditional probability 21330 usecase 21725 bayes theorem 22340 inferential statistics 22400 point estimation 22650 interval estimate 23010 margin of error 23420 hypothesis testing 24125 supervised learning algorithms 24240 regression 24405 linear vs logistic regression 24955 understanding linear regression algorithm 31110 logistic regression curve 31834 titanic data analysis 35839 decision tree 35859 what is classification 40124 types of classification 40835 decision tree 41420 decision tree terminologies 41805 entropy 44405 credit risk detection usecase 45145 random forest 50040 random forest usecases 50429 random forest algorithm 51644 knn algorithm 52009 knn algorithm working 52724 knn demo 53505 naive bayes 54055 naive bayes working 54425industrial use of naive bayes 55025 types of naive bayes 55125 steps involved in naive bayes 55205 pima diabetic test use case 60455 support vector machine 61020 nonlinear svm 61205 svm usecase 61330 k means clustering association rule mining 61633 types of clustering 61734 kmeans clustering 61759 kmeans working 62154 pros cons of kmeans clustering 62344 kmeans demo 62844 hierarchical clustering 63114 association rule mining 63404 apriori algorithm 63919 apriori algorithm demo 64329 reinforcement learning 64639 reinforcement learning counterstrike example 65359 markovs decision process 65804 qlearning 70239 the bellman equation 71214 transitioning to qlearning 71729 implementing qlearning 72333 machine learning projects 73853 who is a ml engineer 73928 ml engineer job trends 74043 ml engineer salary trends 74233 ml engineer skills 74408 ml engineer job description 74553 ml engineer resume 75448 machine learning interview questions,0.4560485815605479,22
5287,dark mode on wallpaper is a dealbreaker for me that is not just a fantastic feature in the fact that completes the dark mode experience or as apple says they try to do things that work properly so if they kill that feature it will hinder the dark mode experience,dark mode on wallpaper is a dealbreaker for me that is not just a fantastic feature in the fact that completes the dark mode experience or as apple says they try to do things that work properly so if they kill that feature it will hinder the dark mode experience,0.4560469494172833,18
15487,i actually feel nintendo should probably leave their next gen design choice at the nintendo switch level its the perfect system whether you want a home console portable or both they should just focus on upgrading hardware on each gen or giving it refreshes with better design implementations like joycons with pro controller sticks id also like to see more things the switch could be paired with like linking to discord and spotify and having them run in the background,i actually feel nintendo should probably leave their next gen design choice at the nintendo switch level its the perfect system whether you want a home console portable or both they should just focus on upgrading hardware on each gen or giving it refreshes with better design implementations like joycons with pro controller sticks id also like to see more things the switch could be paired with like linking to discord and spotify and having them run in the background,0.45603170627835493,18
13888,the speculative world ruled by decapods such as crabs lobsters hermit crabs and shrimp seems interesting considering how diverse they are,the speculative world ruled by decapods such as crabs lobsters hermit crabs and shrimp seems interesting considering how diverse they are,0.4560312390327013,17
11240,the sad thing is this was posted 7 years ago and nothing has changed in the school system,the sad thing is this was posted 7 years ago and nothing has changed in the school system,0.45602466489878,5
13226,senators are making money with all the cooperations handing money to them to get their way but if americans might benefit well that is a different story isn’t it,senators are making money with all the cooperations handing money to them to get their way but if americans might benefit well that is a different story isn’t it,0.45601759137913445,5
17984,where are all the neurons weights and biases stored in ram in a database what datastructure is used,where are all the neurons weights and biases stored in ram in a database what datastructure is used,0.4559538369320357,16
2273,to the ones saying that its their fault for overexploiting quinoa production bolivia is the poorest country in all of south america rural people especially indigenous people living in the altiplano literally dont have enough money to live a propper life the quinoa boom meant that thousands of families could aford education bettering its living standars and getting out of poverty its really easy to talk about how unsustainable their practices where when your country got rich trough just as unsustainable practices plus the exploitation of millions of human beings,to the ones saying that its their fault for overexploiting quinoa production bolivia is the poorest country in all of south america rural people especially indigenous people living in the altiplano literally dont have enough money to live a propper life the quinoa boom meant that thousands of families could aford education bettering its living standars and getting out of poverty its really easy to talk about how unsustainable their practices where when your country got rich trough just as unsustainable practices plus the exploitation of millions of human beings,0.45592656267866605,5
13103,anyone being investigated by the fbi is not qualified to be the president of the united states donald trump august 2015,anyone being investigated by the fbi is not qualified to be the president of the united states donald trump august 2015,0.4559182208419665,5
16888,in the loving memory of nishikant kamat the director of this movierip ,in the loving memory of nishikant kamat the director of this movierip,0.4559098735884446,2
7132,pedro páramo by the mexican writer juan rulfo is one of the masterpieces of latin american literature it is considered the novel that inaugurated the literary subgenre of magical realism in latin america juan rulfos work finally gave me the path i was looking for to continue with my books” colombian nobel laureate gabriel garcía márquez confessed in an interview,pedro páramo by the mexican writer juan rulfo is one of the masterpieces of latin american literature it is considered the novel that inaugurated the literary subgenre of magical realism in latin america juan rulfos work finally gave me the path i was looking for to continue with my books” colombian nobel laureate gabriel garcía márquez confessed in an interview,0.45585921073696317,7
11051,i live in australia average crocodile is 73ft,i live in australia average crocodile is 73ft,0.45583785595646886,17
580,so first he never had it then the cult cried “planted documents” now he did have it but thinks it’s his………you can’t make this stuff upindict indict indict and indict ,so first he never had it then the cult cried “planted documents” now he did have it but thinks it’s his………you can’t make this stuff upindict indict indict and indict,0.45582852066239266,14
5915,ఫస్ట్ టైమ్ ఒక ఇంటర్వ్యూ పూర్తిగా చూడడంసుక్కు సర్ అడిగే విధానం పూరి సర్ చెప్పే విధానం సూపర్బ్,ఫస్ట్ టైమ్ ఒక ఇంటర్వ్యూ పూర్తిగా చూడడంసుక్కు సర్ అడిగే విధానం పూరి సర్ చెప్పే విధానం సూపర్బ్,0.4558195983254642,19
16897,a small detail from that kelly’s hero’s scene is when the tiger tank traverses the turret the engine could be heard revving the tiger turret was was hydraulic operated which was powered by a mechanical drive from the engine increasing the engine rpm would allow for hydraulic pump to increase speed allowing the turret to traverse quicker,a small detail from that kelly’s hero’s scene is when the tiger tank traverses the turret the engine could be heard revving the tiger turret was was hydraulic operated which was powered by a mechanical drive from the engine increasing the engine rpm would allow for hydraulic pump to increase speed allowing the turret to traverse quicker,0.4558184557916587,4
9254,the japanese chocolate doughnut looks much better than the one you’d get in america or here in the uk,the japanese chocolate doughnut looks much better than the one you’d get in america or here in the uk,0.4558107172267796,12
416,1035 this is a common misconception while part of the reason was the battery being too thin the main issue was a manufacturing defect in the corner of most of the batteries at launch which was a tiny dent in the top left corner this would cause the battery to eventually short out as the dent caused both terminals to eventually touch each other most peoples phones were exploding while fast charging which was likely due to the increased power going through the battery and lithiumion batteries do not take well to being shorted out like that edit normally defects of that scale would be perfectly fine and would never cause issues but they made the battery too thin meaning it shorted it out easier just wanted to clarify that,1035 this is a common misconception while part of the reason was the battery being too thin the main issue was a manufacturing defect in the corner of most of the batteries at launch which was a tiny dent in the top left corner this would cause the battery to eventually short out as the dent caused both terminals to eventually touch each other most peoples phones were exploding while fast charging which was likely due to the increased power going through the battery and lithiumion batteries do not take well to being shorted out like that edit normally defects of that scale would be perfectly fine and would never cause issues but they made the battery too thin meaning it shorted it out easier just wanted to clarify that,0.45579745242023384,3
14001,my opinion was always that wyverns are a typesubspecies of dragon saying thats not a dragon thats a wyvern is about as useful as saying thats not a dog thats a border collie,my opinion was always that wyverns are a typesubspecies of dragon saying thats not a dragon thats a wyvern is about as useful as saying thats not a dog thats a border collie,0.4557619536788718,17
9596,mis respetos al estómago de este chico que aguanta tanta comida,mis respetos al estómago de este chico que aguanta tanta comida,0.4557485797653482,7
7547,this is why i need a boyfriend ,this is why i need a boyfriend,0.4557005359694016,20
5296,a cor verde alpine pra mim é a mais top ainda mais com o applewatch na mesma cor,a cor verde alpine pra mim é a mais top ainda mais com o applewatch na mesma cor,0.4556754199071006,7
15671,i was 6 years old and would spend hours watching my brothers play skyrim cod black ops 2 multiplayerzombies prince of persia minecraft batman dead space black ops 2 holds a very special place in my heart even tho i never really got to play those games just watching my brothers play em was fun enough for me i would do anything to go back to those days to get excited whenever i heard the xbox start up sound even tho i couldnt play games till i was older just watching my brothers gaming adventures and playing online with my other brothers that was fun enough for me brings back alot of nostalgic memories,i was 6 years old and would spend hours watching my brothers play skyrim cod black ops 2 multiplayerzombies prince of persia minecraft batman dead space black ops 2 holds a very special place in my heart even tho i never really got to play those games just watching my brothers play em was fun enough for me i would do anything to go back to those days to get excited whenever i heard the xbox start up sound even tho i couldnt play games till i was older just watching my brothers gaming adventures and playing online with my other brothers that was fun enough for me brings back alot of nostalgic memories,0.4556371201668798,11
16892,555 son unos de los topgirlsuno 1555 sun hotter 1555 hopi sweeter 1555 joonie cooler 1555 yoongi butter 1555 son unos de los mejores conciertos no puede ir pero de tan solo verlos desde pantalla se que estuvo sorprendente,555 son unos de los topgirlsuno 1555 sun hotter 1555 hopi sweeter 1555 joonie cooler 1555 yoongi butter 1555 son unos de los mejores conciertos no puede ir pero de tan solo verlos desde pantalla se que estuvo sorprendente,0.4556088606174927,7
16890,555 son unos de los topgirlsuno 1555 sun hotter 1555 hopi sweeter 1555 joonie cooler 1555 yoongi butter 1555 son unos de los mejores conciertos no puede ir pero de tan solo verlos desde pantalla se que estuvo sorprendente,555 son unos de los topgirlsuno 1555 sun hotter 1555 hopi sweeter 1555 joonie cooler 1555 yoongi butter 1555 son unos de los mejores conciertos no puede ir pero de tan solo verlos desde pantalla se que estuvo sorprendente,0.4556088606174927,7
9063,i dont know why everyone is disliking the british one for me i think comfort foods means that you can have it all the time whether youre happy sad tired exhausted or energetic personally i dont even like bread and toast but for him it might be his comfort food which he can have it all the time whenever he wants to without even thinking about the preparations to make for a grand food xx,i dont know why everyone is disliking the british one for me i think comfort foods means that you can have it all the time whether youre happy sad tired exhausted or energetic personally i dont even like bread and toast but for him it might be his comfort food which he can have it all the time whenever he wants to without even thinking about the preparations to make for a grand food xx,0.45560531193918274,12
4195,i spend years perfecting this skill and now i realise it was this simple  for those who are wondering this trick only works in a solved cube,i spend years perfecting this skill and now i realise it was this simple for those who are wondering this trick only works in a solved cube,0.45559712284902065,3
8499,все говорят про асмр а я скажу что у тебя очень красивые и ухоженные ногти ,все говорят про асмр а я скажу что у тебя очень красивые и ухоженные ногти,0.4555886369754828,19
12402,also remember if you got a good sat score but want a better chance at earning merit scholarships grants apply to some schools that accept lower sat scores than you have you have a much better chance at earning great merit scholarships vs at top schools where youll be competing with a lot more people with similar scores thats what i did and ill be graduating debtfree from my university save that money for grad school or buying a house,also remember if you got a good sat score but want a better chance at earning merit scholarships grants apply to some schools that accept lower sat scores than you have you have a much better chance at earning great merit scholarships vs at top schools where youll be competing with a lot more people with similar scores thats what i did and ill be graduating debtfree from my university save that money for grad school or buying a house,0.45557999705181024,23
6623,i remember reading an article about an apartment building that kept making people sick and they suspected mold but couldnt find any it turned out that the air conditioning ducts were making a high pitch frequency sound that was making people sick,i remember reading an article about an apartment building that kept making people sick and they suspected mold but couldnt find any it turned out that the air conditioning ducts were making a high pitch frequency sound that was making people sick,0.45556619038564594,17
15731,i’d rather have games be delayed for as long as it’s necessary to make them as good and as bugfree as possible they should just stop announcing games until they’re nearing completion instead of hyping up something up when it’s merely a concept or in early development not announcing a date then rushing to meet that deadline,i’d rather have games be delayed for as long as it’s necessary to make them as good and as bugfree as possible they should just stop announcing games until they’re nearing completion instead of hyping up something up when it’s merely a concept or in early development not announcing a date then rushing to meet that deadline,0.4555658508053624,11
506,the end of the cold war brought an end to many of the proxy wars through which the two sides struggled to exert their influence,the end of the cold war brought an end to many of the proxy wars through which the two sides struggled to exert their influence,0.45549945521676677,5
14653,the degree is basically a foundation for anything that is to come after,the degree is basically a foundation for anything that is to come after,0.4554716659401521,13
13425,so he’s still lying about his intention how much more could he possibly pay in light of the fact we know he’s still lying about this situation why do people follow him if they know he’s lying,so he’s still lying about his intention how much more could he possibly pay in light of the fact we know he’s still lying about this situation why do people follow him if they know he’s lying,0.4554579795357737,5
12458,not entirely related to this sort of guessing but i feel like whenever “all of the above” is a choice on a test that it’s correct about 75 of the time,not entirely related to this sort of guessing but i feel like whenever “all of the above” is a choice on a test that it’s correct about 75 of the time,0.45544592389540034,3
6750,what parts of the standard american history myth did you believe john adams and thomas jefferson were founding fathers but they didnt attend the constitutional convention my bad,what parts of the standard american history myth did you believe john adams and thomas jefferson were founding fathers but they didnt attend the constitutional convention my bad,0.45542991751980594,5
14895,1038 just an extra note about using sha for passwords while it can be used its often not the best choice sha was designed to be fast to compute making it very useful for older hardware and things like signatures but you typically want the exact opposite for passwords for a password hashing algorithm you want it as slow as possible until it starts annoying users that way an attacker will be able to calculate fewer hashes per second while brute forcing as of right now the usual choices for password hashing are bcrypt or argon2id both of which were designed to be slow,1038 just an extra note about using sha for passwords while it can be used its often not the best choice sha was designed to be fast to compute making it very useful for older hardware and things like signatures but you typically want the exact opposite for passwords for a password hashing algorithm you want it as slow as possible until it starts annoying users that way an attacker will be able to calculate fewer hashes per second while brute forcing as of right now the usual choices for password hashing are bcrypt or argon2id both of which were designed to be slow,0.45541113410049644,3
